url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,search_term,neg,neu,pos,compound,date
https://www.benzinga.com/markets/equities/25/10/48270211/stock-market-today-sp-500-nasdaq-futures-dragged-by-financial-stocks-american-express-csx-corp-s,,"Stock Market Today : S & P 500 , Nasdaq Futures Dragged By Financial Stocks American Express , CSX Corp , Standard Lithium In Focus - SPDR S & P 500 ( ARCA : SPY ) ",20251017T114500Z,https://cdn.benzinga.com/files/images/story/2025/10/17/Stock-Market-Growth-Vector-With-Green-Ca.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.033,0.967,0.0,-0.0516,2025-10-17 11:45:00+00:00
https://www.benzinga.com/markets/equities/25/10/48270211/stock-market-today-sp-500-nasdaq-futures-dragged-by-financial-stocks-american-express-csx-corp-standard-lithium-in-focus,,"Stock Market Today : S & P 500 , Nasdaq Futures Dragged By Financial Stocks American Express , CSX Corp , Standard Lithium In Focus - SPDR S & P 500 ( ARCA : SPY ) ",20251017T104500Z,https://cdn.benzinga.com/files/images/story/2025/10/17/Stock-Market-Growth-Vector-With-Green-Ca.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.033,0.967,0.0,-0.0516,2025-10-17 10:45:00+00:00
https://www.benzinga.com/markets/equities/25/10/48244404/stock-market-today-nasdaq-sp-500-futures-rise-salesforce-hewlett-packard-enterprise-charles-schw,,"Stock Market Today : Nasdaq , S & P 500 Futures Rise Salesforce , Hewlett - Packard Enterprise , Charles Schwab In Focus - SPDR S & P 500 ( ARCA : SPY ) ",20251016T143000Z,https://cdn.benzinga.com/files/images/story/2025/10/16/Wall-Street-New-York-Stock-Exchange.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.0,1.0,0.0,0.0,2025-10-16 14:30:00+00:00
https://www.benzinga.com/markets/equities/25/10/48244404/stock-market-today-nasdaq-sp-500-futures-rise-salesforce-hewlett-packard-enterprise-charles-schwab-in-focus,,"Stock Market Today : Nasdaq , S & P 500 Futures Rise Salesforce , Hewlett - Packard Enterprise , Charles Schwab In Focus - SPDR S & P 500 ( ARCA : SPY ) ",20251016T113000Z,https://cdn.benzinga.com/files/images/story/2025/10/16/Wall-Street-New-York-Stock-Exchange.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.0,1.0,0.0,0.0,2025-10-16 11:30:00+00:00
https://www.benzinga.com/markets/equities/25/08/47277226/stock-market-today-nasdaq-dow-sp-500-futures-rise-ahead-of-powells-speech-at-jackson-hole-epicquest-zoom-azitra-stocks-in-focus,,"Stock Market Today : Nasdaq , Dow , S & P 500 Futures Rise Ahead Of Powell Speech At Jackson Hole EpicQuest , Zoom , Azitra Stocks In Focus - Azitra ( AMEX : AZTR ), Aptorum Group ( NASDAQ : APM ) ",20250822T121500Z,https://cdn.benzinga.com/files/images/story/2025/08/22/Wall-Street.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.0,1.0,0.0,0.0,2025-08-22 12:15:00+00:00
https://www.benzinga.com/markets/equities/25/08/47277226/stock-market-today-nasdaq-dow-sp-500-futures-rise-ahead-of-powells-speech-at-jackson-hole-epicqu,,"Stock Market Today : Nasdaq , Dow , S & P 500 Futures Rise Ahead Of Powell Speech At Jackson Hole EpicQuest , Zoom , Azitra Stocks In Focus - Azitra ( AMEX : AZTR ), Aptorum Group ( NASDAQ : APM ) ",20250822T114500Z,https://cdn.benzinga.com/files/images/story/2025/08/22/Wall-Street.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.0,1.0,0.0,0.0,2025-08-22 11:45:00+00:00
https://investorplace.com/2025/08/one-pick-for-a-narrow-bull-market/,,One Pick for a Narrow Bull Market | InvestorPlace,20250902T174500Z,https://investorplace.com/wp-content/uploads/2025/07/stock-chart-buy.png,investorplace.com,English,United States,QQQ ETF,0.0,1.0,0.0,0.0,2025-09-02 17:45:00+00:00
https://www.benzinga.com/markets/equities/25/08/47084309/stock-market-today-sp-500-nasdaq-futures-advance-after-hitting-fresh-record-coreweave-cisco-carp,,"Stock Market Today : S & P 500 , Nasdaq Futures Advance After Hitting Fresh Record CoreWeave , Cisco , Carpart . com Earnings In Focus - 180 Life Sciences ( NASDAQ : ATNF ) ",20250813T120000Z,https://cdn.benzinga.com/files/images/story/2025/08/13/Wall-Street.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.0,0.937,0.063,0.3182,2025-08-13 12:00:00+00:00
https://www.benzinga.com/markets/equities/25/09/47638452/stock-market-today-dow-sp-500-futures-slip-adobe-warner-bros-super-micro-in-focus,,"Stock Market Today : Dow , S & P 500 Futures Slip Adobe , Warner Bros , Super Micro In Focus - SPDR S & P 500 ( ARCA : SPY ) ",20250912T103000Z,https://cdn.benzinga.com/files/images/story/2025/09/12/Wall-Street.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.0,0.888,0.112,0.5994,2025-09-12 10:30:00+00:00
https://www.investing.com/analysis/1-stock-to-buy-1-stock-to-sell-this-week-walmart-target-200665409,https://m.investing.com/analysis/1-stock-to-buy-1-stock-to-sell-this-week-walmart-target-200665409?ampMode=1,"1 Stock to Buy , 1 Stock to Sell This Week : Walmart , Target",20250817T174500Z,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,investing.com,English,United States,QQQ ETF,0.0,1.0,0.0,0.0,2025-08-17 17:45:00+00:00
https://www.investing.com/analysis/1-stock-to-buy-1-stock-to-sell-this-week-oracle-exxonmobil-200666495,https://m.investing.com/analysis/1-stock-to-buy-1-stock-to-sell-this-week-oracle-exxonmobil-200666495?ampMode=1,"1 Stock to Buy , 1 Stock to Sell This Week : Oracle , ExxonMobil",20250907T134500Z,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,investing.com,English,United States,QQQ ETF,0.0,1.0,0.0,0.0,2025-09-07 13:45:00+00:00
https://www.benzinga.com/markets/equities/25/09/47936151/stock-market-today-sp-500-dow-futures-tumble-as-shutdown-standoff-drags-on-cigna-wolfspeed-nike-in-focus,,"Stock Market Today : S & P 500 , Dow Futures Tumble As Shutdown Standoff Drags On Cigna , Wolfspeed , Nike In Focus - SPDR S & P 500 ( ARCA : SPY ) ",20250930T110000Z,https://cdn.benzinga.com/files/images/story/2025/09/30/Wall-Street.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.048,0.952,0.0,-0.1779,2025-09-30 11:00:00+00:00
https://www.benzinga.com/markets/equities/25/10/48012007/stock-market-today-nasdaq-dow-futures-gain-on-3rd-day-of-shutdown-rumble-riggeti-kodiak-in-focus,,"Stock Market Today : Nasdaq , Dow Futures Gain On 3rd Day Of Shutdown Rumble , Riggeti , Kodiak In Focus - SPDR S & P 500 ( ARCA : SPY ) ",20251003T103000Z,https://cdn.benzinga.com/files/images/story/2025/10/03/Wall-Street.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.0,0.901,0.099,0.5267,2025-10-03 10:30:00+00:00
https://www.benzinga.com/markets/equities/25/09/47564692/stock-market-today-nasdaq-sp-500-futures-gain-ahead-of-apples-awe-dropping-event-nebius-fox-orac,,"Stock Market Today : Nasdaq , S & P 500 Futures Gain Ahead Of Apple  Awe Dropping  Event Nebius , Fox , Oracle In Focus - SPDR S & P 500 ( ARCA : SPY ) ",20250909T120000Z,https://cdn.benzinga.com/files/images/story/2025/09/09/Wall-Street-New-York-Stock-Exchange.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.0,0.911,0.089,0.5267,2025-09-09 12:00:00+00:00
https://www.benzinga.com/markets/equities/25/09/47564692/stock-market-today-nasdaq-sp-500-futures-gain-ahead-of-apples-awe-dropping-event-nebius-fox-oracle-in-focus,,"Stock Market Today : Nasdaq , S & P 500 Futures Gain Ahead Of Apple  Awe Dropping  Event Nebius , Fox , Oracle In Focus - SPDR S & P 500 ( ARCA : SPY ) ",20250909T104500Z,https://cdn.benzinga.com/files/images/story/2025/09/09/Wall-Street-New-York-Stock-Exchange.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.0,0.911,0.089,0.5267,2025-09-09 10:45:00+00:00
https://www.benzinga.com/markets/equities/25/09/47493147/stock-market-today-dow-futures-slip-sp-500-rises-as-trump-files-tariff-appeal-american-eagle-sal,,"Stock Market Today : Dow Futures Slip , S & P 500 Rises As Trump Files Tariff Appeal American Eagle , Salesforce , Lululemon In Focus - Apple ( NASDAQ : AAPL ), American Eagle Outfitters ( NYSE : AEO ) ",20250904T133000Z,https://cdn.benzinga.com/files/images/story/2025/09/04/Wall-Street.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.0,1.0,0.0,0.0,2025-09-04 13:30:00+00:00
https://www.benzinga.com/markets/equities/25/09/47493147/stock-market-today-dow-futures-slip-sp-500-rises-as-trump-files-tariff-appeal-american-eagle-salesforce-lululemon-in-focus,,"Stock Market Today : Dow Futures Slip , S & P 500 Rises As Trump Files Tariff Appeal American Eagle , Salesforce , Lululemon In Focus - Apple ( NASDAQ : AAPL ), American Eagle Outfitters ( NYSE : AEO ) ",20250904T110000Z,https://cdn.benzinga.com/files/images/story/2025/09/04/Wall-Street.jpeg?&fit=crop,benzinga.com,English,United States,QQQ ETF,0.0,1.0,0.0,0.0,2025-09-04 11:00:00+00:00
https://www.benzinga.com/markets/equities/25/10/47988722/stock-market-today-dow-futures-slip-nasdaq-rises-amid-mixed-trade-angiodynamics-entero-therapeut,,"Stock Market Today : Dow Futures Slip , Nasdaq Rises Amid Mixed Trade AngioDynamics , Entero Therapeutics , Fermi In Focus - SPDR S & P 500 ( ARCA : SPY ) ",20251002T113000Z,,benzinga.com,English,United States,QQQ ETF,0.0,1.0,0.0,0.0,2025-10-02 11:30:00+00:00
https://www.investopedia.com/he-express-podcast-episode-260-11810085,,The Future Of The Fed,20250916T004500Z,https://www.investopedia.com/thmb/kInRzGewFLGIR3MzBjIkWKjiz5M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/TheFutureoftheFedataCrossroads-9ba3acce7c844d80a01eb0b4d7874f2a.jpg,investopedia.com,English,United States,QQQ ETF,0.0,1.0,0.0,0.0,2025-09-16 00:45:00+00:00
https://www.wealthdaily.com/the-next-netscape-just-launched-and-its-triggered-a-moneyquake/,,The Next Netscape Just Launched and It Triggered a MoneyQuake,20250825T183000Z,https://assets.angelpub.com/images/2021/46/satoshi-nakamoto-crypto-header-69128.jpeg,wealthdaily.com,English,United States,QQQ ETF,0.0,0.857,0.143,0.128,2025-08-25 18:30:00+00:00
https://www.fool.com/investing/2025/08/30/billionaires-buy-ai-index-fund-turn-450-to-389000/?source=iedfolrf0000001,,"Billionaires Buy a Popular AI Index Fund That Could Turn $450 Per Month Into $389 , 000",20250830T111500Z,https://g.foolcdn.com/editorial/images/831448/money-19.jpg,fool.com,English,United States,Invesco QQQ,0.0,0.851,0.149,0.4215,2025-08-30 11:15:00+00:00
https://www.fool.com/investing/2025/08/30/billionaires-buy-ai-index-fund-turn-450-to-389000/,,"Billionaires Buy a Popular AI Index Fund That Could Turn $450 Per Month Into $389 , 000",20250830T080000Z,https://g.foolcdn.com/editorial/images/831448/money-19.jpg,fool.com,English,United States,Invesco QQQ,0.0,0.851,0.149,0.4215,2025-08-30 08:00:00+00:00
https://finance.yahoo.com/news/why-invesco-qqq-trust-getting-083500475.html,,Why Invesco QQQ Trust Is Getting Attention From Investors This Year,20250829T184500Z,https://s.yimg.com/ny/api/res/1.2/S3I.EZbaOkEzHjJCIpIh3g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03MTQ-/https://media.zenfs.com/en/motleyfool.com/914cfaabff3dbc5cdee927d9d605db22,finance.yahoo.com,English,United States,Invesco QQQ,0.0,0.752,0.248,0.5106,2025-08-29 18:45:00+00:00
https://www.fool.com/investing/2025/10/06/invest-1000-invesco-qqq-trust-etf-5-years-ago/?source=iedfolrf0000001,,"If Youd Invested $1 , 000 in the Invesco QQQ Trust ETF 5 Years Ago , Here How Much Youd Have Today",20251006T154500Z,https://g.foolcdn.com/editorial/images/836183/hands-typing-on-keyboard-with-etf-sign.jpg,fool.com,English,United States,Invesco QQQ,0.0,0.864,0.136,0.5106,2025-10-06 15:45:00+00:00
https://www.tickerreport.com/banking-finance/13218502/daymark-wealth-partners-llc-raises-position-in-invesco-qqq-qqq.html,,Daymark Wealth Partners LLC Raises Position in Invesco QQQ $QQQ,20251029T140000Z,,tickerreport.com,English,United States,Invesco QQQ,0.0,0.738,0.262,0.4939,2025-10-29 14:00:00+00:00
https://www.dailypolitical.com/2025/10/25/ranch-capital-advisors-inc-reduces-position-in-invesco-qqq-qqq.html,,Ranch Capital Advisors Inc . Reduces Position in Invesco QQQ $QQQ,20251025T160000Z,,dailypolitical.com,English,United States,Invesco QQQ,0.0,1.0,0.0,0.0,2025-10-25 16:00:00+00:00
https://finance.yahoo.com/news/3-unstoppable-growth-etfs-could-000500049.html,,"3 Unstoppable Growth ETFs That Could Turn $10 , 000 Into More Than $12 million With Practically Zero Effort",20251023T111500Z,https://s.yimg.com/ny/api/res/1.2/sKS2OI4suSkOjhqv_5eg_A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD00MjA-/https://media.zenfs.com/en/motleyfool.com/4a1a0ca22f510738efda39b26817983f,finance.yahoo.com,English,United States,Invesco QQQ,0.084,0.794,0.121,0.2023,2025-10-23 11:15:00+00:00
https://www.fool.com/investing/2025/08/28/invesco-qqq-trust-glaring-flaw-ten-titans/?source=iedfolrf0000001,,The Invesco QQQ Trust Has a Glaring Flaw by Excluding This  Ten Titans  Stock and 3 Other Megacap Growth Stocks . Here an ETF That Corrects the Error . ,20250828T134500Z,https://g.foolcdn.com/editorial/images/830736/a-person-smiles-while-looking-at-their-phone-which-is-emitting-a-digital-display-of-investing-graphs-and-charts.jpg,fool.com,English,United States,Invesco QQQ,0.078,0.751,0.171,0.4939,2025-08-28 13:45:00+00:00
https://www.dailypolitical.com/2025/10/27/first-command-advisory-services-inc-has-1-million-holdings-in-invesco-qqq-qqq.html,,First Command Advisory Services Inc . Has $1 Million Holdings in Invesco QQQ $QQQ,20251027T143000Z,,dailypolitical.com,English,United States,Invesco QQQ,0.0,1.0,0.0,0.0,2025-10-27 14:30:00+00:00
https://www.themarketsdaily.com/2025/10/26/cabot-wealth-management-inc-sells-241-shares-of-invesco-qqq-qqq.html,,Cabot Wealth Management Inc . Sells 241 Shares of Invesco QQQ $QQQ,20251026T174500Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.649,0.351,0.6597,2025-10-26 17:45:00+00:00
https://www.tickerreport.com/banking-finance/13218215/human-investing-llc-makes-new-215000-investment-in-invesco-qqq-qqq.html,,"Human Investing LLC Makes New $215 , 000 Investment in Invesco QQQ $QQQ",20251029T114500Z,,tickerreport.com,English,United States,Invesco QQQ,0.0,1.0,0.0,0.0,2025-10-29 11:45:00+00:00
https://www.themarketsdaily.com/2025/10/31/keybank-national-association-oh-boosts-stake-in-invesco-qqq-qqq.html,,Keybank National Association OH Boosts Stake in Invesco QQQ $QQQ,20251031T150000Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.796,0.204,0.3182,2025-10-31 15:00:00+00:00
https://www.tickerreport.com/banking-finance/13207982/invesco-qqq-qqq-is-brookstone-capital-managements-largest-position.html,,Invesco QQQ $QQQ is Brookstone Capital Management Largest Position,20251022T161500Z,,tickerreport.com,English,United States,Invesco QQQ,0.0,1.0,0.0,0.0,2025-10-22 16:15:00+00:00
https://www.tickerreport.com/banking-finance/13209516/capital-wealth-alliance-llc-has-2-86-million-stock-holdings-in-invesco-qqq-qqq.html,,Capital Wealth Alliance LLC Has $2 . 86 Million Stock Holdings in Invesco QQQ $QQQ,20251023T173000Z,,tickerreport.com,English,United States,Invesco QQQ,0.138,0.691,0.17,0.1531,2025-10-23 17:30:00+00:00
https://www.dailypolitical.com/2025/10/24/kranot-hishtalmut-le-morim-tichoniim-havera-menahelet-ltd-grows-stock-holdings-in-invesco-qqq-qqq.html,,Kranot Hishtalmut Le Morim Tichoniim Havera Menahelet LTD Grows Stock Holdings in Invesco QQQ $QQQ,20251024T144500Z,,dailypolitical.com,English,United States,Invesco QQQ,0.0,1.0,0.0,0.0,2025-10-24 14:45:00+00:00
https://www.themarketsdaily.com/2025/10/25/invesco-qqq-qqq-holdings-raised-by-richards-merrill-peterson-inc.html,,Invesco QQQ $QQQ Holdings Raised by Richards Merrill & Peterson Inc . ,20251025T143000Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,1.0,0.0,0.0,2025-10-25 14:30:00+00:00
https://www.themarketsdaily.com/2025/10/16/invesco-qqq-qqq-holdings-increased-by-ritholtz-wealth-management.html,,Invesco QQQ $QQQ Holdings Increased by Ritholtz Wealth Management,20251016T143000Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.569,0.431,0.6486,2025-10-16 14:30:00+00:00
https://www.themarketsdaily.com/2025/10/16/sagace-wealth-management-llc-increases-position-in-invesco-qqq-qqq.html,,Sagace Wealth Management LLC Increases Position in Invesco QQQ $QQQ,20251016T164500Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.738,0.262,0.4939,2025-10-16 16:45:00+00:00
https://www.dailypolitical.com/2025/10/16/invesco-qqq-qqq-is-strategent-financial-llcs-4th-largest-position.html,,Invesco QQQ $QQQ is Strategent Financial LLC 4th Largest Position,20251016T173000Z,,dailypolitical.com,English,United States,Invesco QQQ,0.0,1.0,0.0,0.0,2025-10-16 17:30:00+00:00
https://www.themarketsdaily.com/2025/10/18/jtc-employer-solutions-trustee-ltd-sells-2190-shares-of-invesco-qqq-qqq.html,,"JTC Employer Solutions Trustee Ltd Sells 2 , 190 Shares of Invesco QQQ $QQQ",20251018T153000Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.651,0.349,0.5994,2025-10-18 15:30:00+00:00
https://www.tickerreport.com/banking-finance/13215253/yukon-wealth-management-inc-purchases-415-shares-of-invesco-qqq-qqq.html,,Yukon Wealth Management Inc . Purchases 415 Shares of Invesco QQQ $QQQ,20251027T121500Z,,tickerreport.com,English,United States,Invesco QQQ,0.0,0.649,0.351,0.6597,2025-10-27 12:15:00+00:00
https://www.dailypolitical.com/2025/10/27/brookwood-investment-group-llc-sells-473-shares-of-invesco-qqq-qqq.html,,Brookwood Investment Group LLC Sells 473 Shares of Invesco QQQ $QQQ,20251027T124500Z,,dailypolitical.com,English,United States,Invesco QQQ,0.0,0.82,0.18,0.296,2025-10-27 12:45:00+00:00
https://www.dailypolitical.com/2025/10/26/invesco-qqq-qqq-shares-sold-by-guardian-wealth-advisors-llc.html,,Invesco QQQ $QQQ Shares Sold by Guardian Wealth Advisors LLC,20251026T170000Z,,dailypolitical.com,English,United States,Invesco QQQ,0.0,0.597,0.403,0.6597,2025-10-26 17:00:00+00:00
https://www.tickerreport.com/banking-finance/13182655/simplicity-wealth-llc-buys-9717-shares-of-invesco-qqq-qqq.html,,"Simplicity Wealth LLC Buys 9 , 717 Shares of Invesco QQQ $QQQ",20251006T091500Z,,tickerreport.com,English,United States,Invesco QQQ,0.0,0.649,0.351,0.6597,2025-10-06 09:15:00+00:00
https://www.themarketsdaily.com/2025/10/10/invesco-qqq-qqq-shares-acquired-by-columbus-macro-llc.html,,Invesco QQQ $QQQ Shares Acquired by Columbus Macro LLC,20251010T150000Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.784,0.216,0.296,2025-10-10 15:00:00+00:00
https://www.themarketsdaily.com/2025/10/29/626-financial-llc-buys-shares-of-363-invesco-qqq-qqq.html,,626 Financial LLC Buys Shares of 363 Invesco QQQ $QQQ,20251029T164500Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.804,0.196,0.296,2025-10-29 16:45:00+00:00
https://www.themarketsdaily.com/2025/10/09/etf-portfolio-partners-inc-increases-position-in-invesco-qqq-qqq.html,,ETF Portfolio Partners Inc . Increases Position in Invesco QQQ $QQQ,20251009T134500Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,1.0,0.0,0.0,2025-10-09 13:45:00+00:00
https://www.themarketsdaily.com/2025/10/16/invesco-qqq-qqq-shares-bought-by-nvest-financial-llc.html,,Invesco QQQ $QQQ Shares Bought by Nvest Financial LLC,20251016T143000Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.784,0.216,0.296,2025-10-16 14:30:00+00:00
https://www.dailypolitical.com/2025/10/17/riverbend-wealth-management-llc-has-4-77-million-stake-in-invesco-qqq-qqq.html,,Riverbend Wealth Management LLC Has $4 . 77 Million Stake in Invesco QQQ $QQQ,20251017T160000Z,,dailypolitical.com,English,United States,Invesco QQQ,0.0,0.802,0.198,0.4939,2025-10-17 16:00:00+00:00
https://www.tickerreport.com/banking-finance/13214056/invesco-qqq-qqq-shares-sold-by-conservest-capital-advisors-inc.html,,Invesco QQQ $QQQ Shares Sold by Conservest Capital Advisors Inc . ,20251026T173000Z,,tickerreport.com,English,United States,Invesco QQQ,0.0,0.82,0.18,0.296,2025-10-26 17:30:00+00:00
https://www.dailypolitical.com/2025/10/26/invesco-qqq-qqq-shares-sold-by-fiduciary-wealth-partners-llc.html,,Invesco QQQ $QQQ Shares Sold by Fiduciary Wealth Partners LLC,20251026T173000Z,,dailypolitical.com,English,United States,Invesco QQQ,0.0,0.597,0.403,0.6597,2025-10-26 17:30:00+00:00
https://www.tickerreport.com/banking-finance/13203480/goldstein-advisors-llc-sells-211-shares-of-invesco-qqq-qqq.html,,Goldstein Advisors LLC Sells 211 Shares of Invesco QQQ $QQQ,20251019T160000Z,,tickerreport.com,English,United States,Invesco QQQ,0.0,0.804,0.196,0.296,2025-10-19 16:00:00+00:00
https://www.themarketsdaily.com/2025/10/19/invesco-qqq-qqq-is-bkm-wealth-management-llcs-7th-largest-position.html,,Invesco QQQ $QQQ is BKM Wealth Management LLC 7th Largest Position,20251019T153000Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.758,0.242,0.4939,2025-10-19 15:30:00+00:00
https://www.dailypolitical.com/2025/10/22/cavalier-investments-llc-has-17-62-million-stock-holdings-in-invesco-qqq-qqq.html,,Cavalier Investments LLC Has $17 . 62 Million Stock Holdings in Invesco QQQ $QQQ,20251022T153000Z,,dailypolitical.com,English,United States,Invesco QQQ,0.0,1.0,0.0,0.0,2025-10-22 15:30:00+00:00
https://www.tickerreport.com/banking-finance/13209453/invesco-qqq-qqq-stake-decreased-by-fusion-family-wealth-llc.html,,Invesco QQQ $QQQ Stake Decreased by Fusion Family Wealth LLC,20251023T150000Z,,tickerreport.com,English,United States,Invesco QQQ,0.0,0.738,0.262,0.4939,2025-10-23 15:00:00+00:00
https://www.themarketsdaily.com/2025/10/05/yoder-wealth-management-inc-invests-209000-in-invesco-qqq-qqq.html,,"Yoder Wealth Management Inc . Invests $209 , 000 in Invesco QQQ $QQQ",20251005T144500Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.789,0.211,0.4939,2025-10-05 14:45:00+00:00
https://www.themarketsdaily.com/2025/10/09/richardson-capital-management-llc-has-1-13-million-position-in-invesco-qqq-qqq.html,,Richardson Capital Management LLC Has $1 . 13 Million Position in Invesco QQQ $QQQ,20251009T134500Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,1.0,0.0,0.0,2025-10-09 13:45:00+00:00
https://www.themarketsdaily.com/2025/10/15/perfromance-wealth-partners-llc-purchases-1978-shares-of-invesco-qqq-qqq.html,,"Perfromance Wealth Partners LLC Purchases 1 , 978 Shares of Invesco QQQ $QQQ",20251015T120000Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.671,0.329,0.6597,2025-10-15 12:00:00+00:00
https://www.dailypolitical.com/2025/10/16/prairie-sky-financial-group-llc-purchases-499-shares-of-invesco-qqq-qqq.html,,Prairie Sky Financial Group LLC Purchases 499 Shares of Invesco QQQ $QQQ,20251016T164500Z,,dailypolitical.com,English,United States,Invesco QQQ,0.0,0.833,0.167,0.296,2025-10-16 16:45:00+00:00
https://www.dailypolitical.com/2025/10/16/omnia-family-wealth-llc-sells-1084-shares-of-invesco-qqq-qqq.html,,"Omnia Family Wealth LLC Sells 1 , 084 Shares of Invesco QQQ $QQQ",20251016T164500Z,,dailypolitical.com,English,United States,Invesco QQQ,0.0,0.671,0.329,0.6597,2025-10-16 16:45:00+00:00
https://www.themarketsdaily.com/2025/10/17/1717-shares-in-invesco-qqq-qqq-purchased-by-semitam-bonam-llc.html,,"1 , 717 Shares in Invesco QQQ $QQQ Purchased by Semitam Bonam LLC",20251017T150000Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.845,0.155,0.296,2025-10-17 15:00:00+00:00
https://www.tickerreport.com/banking-finance/13200490/invesco-qqq-qqq-stock-position-lifted-by-riverbend-wealth-management-llc.html,,Invesco QQQ $QQQ Stock Position Lifted by Riverbend Wealth Management LLC,20251017T161500Z,,tickerreport.com,English,United States,Invesco QQQ,0.0,0.758,0.242,0.4939,2025-10-17 16:15:00+00:00
https://www.tickerreport.com/banking-finance/13186774/tyche-wealth-partners-llc-lowers-position-in-invesco-qqq-qqq.html,,Tyche Wealth Partners LLC Lowers Position in Invesco QQQ $QQQ,20251008T160000Z,,tickerreport.com,English,United States,Invesco QQQ,0.118,0.63,0.252,0.4019,2025-10-08 16:00:00+00:00
https://www.themarketsdaily.com/2025/10/17/532-shares-in-invesco-qqq-qqq-bought-by-stableford-capital-ii-llc.html,,532 Shares in Invesco QQQ $QQQ Bought by Stableford Capital II LLC,20251017T150000Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.833,0.167,0.296,2025-10-17 15:00:00+00:00
https://www.themarketsdaily.com/2025/10/19/spirit-of-america-management-corp-ny-sells-21-shares-of-invesco-qqq-qqq.html,,Spirit of America Management Corp NY Sells 21 Shares of Invesco QQQ $QQQ,20251019T150000Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.738,0.262,0.4404,2025-10-19 15:00:00+00:00
https://www.themarketsdaily.com/2025/10/19/mezzasalma-advisors-llc-buys-22-shares-of-invesco-qqq-qqq.html,,Mezzasalma Advisors LLC Buys 22 Shares of Invesco QQQ $QQQ,20251019T171500Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.804,0.196,0.296,2025-10-19 17:15:00+00:00
https://www.dailypolitical.com/2025/10/24/invesco-qqq-qqq-shares-sold-by-opus-capital-group-llc.html,,Invesco QQQ $QQQ Shares Sold by Opus Capital Group LLC,20251024T170000Z,,dailypolitical.com,English,United States,Invesco QQQ,0.0,0.804,0.196,0.296,2025-10-24 17:00:00+00:00
https://www.themarketsdaily.com/2025/10/14/kellett-wealth-advisors-llc-has-7-95-million-holdings-in-invesco-qqq-qqq.html,,Kellett Wealth Advisors LLC Has $7 . 95 Million Holdings in Invesco QQQ $QQQ,20251014T150000Z,,themarketsdaily.com,English,United States,Invesco QQQ,0.0,0.802,0.198,0.4939,2025-10-14 15:00:00+00:00
https://www.tickerreport.com/banking-finance/13197480/private-wealth-asset-management-llc-trims-stake-in-invesco-qqq-qqq.html,,Private Wealth Asset Management LLC Trims Stake in Invesco QQQ $QQQ,20251015T164500Z,,tickerreport.com,English,United States,Invesco QQQ,0.0,0.612,0.388,0.6908,2025-10-15 16:45:00+00:00
https://www.dailypolitical.com/2025/10/19/goldstein-advisors-llc-has-4-67-million-stake-in-invesco-qqq-qqq.html,,Goldstein Advisors LLC Has $4 . 67 Million Stake in Invesco QQQ $QQQ,20251019T161500Z,,dailypolitical.com,English,United States,Invesco QQQ,0.0,1.0,0.0,0.0,2025-10-19 16:15:00+00:00
